subject,predicate,object
https://vocabulary.actris.nilu.no/actris_vocab/tertiobutylacetate,http://www.w3.org/2004/02/skos/core#prefLabel,tertiobutyl acetate
https://vocabulary.actris.nilu.no/actris_vocab/aceticacid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/3-methylbutanal,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB129,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 129
https://vocabulary.actris.nilu.no/actris_vocab/ethanoldimer,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/manganese,http://www.w3.org/2004/02/skos/core#prefLabel,manganese
https://vocabulary.actris.nilu.no/actris_vocab/nitricoxide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/pentenes,http://www.w3.org/2004/02/skos/core#prefLabel,pentenes
https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-4-tetrachlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/allylacetate,http://www.w3.org/2004/02/skos/core#prefLabel,allyl acetate
https://vocabulary.actris.nilu.no/actris_vocab/3-methylphenanthrene,http://www.w3.org/2004/02/skos/core#prefLabel,3-methylphenanthrene
https://vocabulary.actris.nilu.no/actris_vocab/watervapour,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/arabitol,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB136,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 136
https://vocabulary.actris.nilu.no/actris_vocab/equivalentblackcarbon,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/alpha-hexachlorocyclohexane,http://www.w3.org/2004/02/skos/core#prefLabel,alpha-hexachlorocyclohexane
https://vocabulary.actris.nilu.no/actris_vocab/methylbromide,http://www.w3.org/2004/02/skos/core#prefLabel,methyl bromide
https://vocabulary.actris.nilu.no/actris_vocab/molybdenum,http://www.w3.org/2004/02/skos/core#prefLabel,molybdenum
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/sulfurhexafluoride
https://vocabulary.actris.nilu.no/actris_vocab/zinc,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/indeno-1-2-3-cdpyrene,http://www.w3.org/2004/02/skos/core#prefLabel,"indeno(1,2,3-cd)pyrene"
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-methylnaphthalene
https://vocabulary.actris.nilu.no/actris_vocab/2-butenal,http://www.w3.org/2004/02/skos/core#prefLabel,2-butenal
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB194
https://vocabulary.actris.nilu.no/actris_vocab/ethyleneglycoldivinylether,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/terbuthylazine,http://www.w3.org/2004/02/skos/core#prefLabel,terbuthylazine
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/urticaceaepollen
https://vocabulary.actris.nilu.no/actris_vocab/PCB53,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 53
https://vocabulary.actris.nilu.no/actris_vocab/heptanal,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/mass107organiccompounds,http://www.w3.org/2004/02/skos/core#prefLabel,mass 107 organic compounds
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/ethyltrifluoroaceticacid
https://vocabulary.actris.nilu.no/actris_vocab/ethylpropionate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/benzo-ghifluoranthene,http://www.w3.org/2004/02/skos/core#prefLabel,benzo(ghi)fluoranthene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/praseodymium
https://vocabulary.actris.nilu.no/actris_vocab/pentabromobenzylacrylate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/propylenecarbonate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB6,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 6
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/acidacrylic
https://vocabulary.actris.nilu.no/actris_vocab/butylethylether,http://www.w3.org/2004/02/skos/core#prefLabel,butyl ethyl ether
https://vocabulary.actris.nilu.no/actris_vocab/tetraethylorthosilicate,http://www.w3.org/2004/02/skos/core#prefLabel,tetraethyl orthosilicate
https://vocabulary.actris.nilu.no/actris_vocab/2-4-dimethylpentane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-trichlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB157
https://vocabulary.actris.nilu.no/actris_vocab/chlorine,http://www.w3.org/2004/02/skos/core#prefLabel,chlorine
https://vocabulary.actris.nilu.no/actris_vocab/pentachlorPCB,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/propionicacid-water,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/calciumion,http://www.w3.org/2004/02/skos/core#prefLabel,calcium ion
https://vocabulary.actris.nilu.no/actris_vocab/erythritol,http://www.w3.org/2004/02/skos/core#prefLabel,erythritol
https://vocabulary.actris.nilu.no/actris_vocab/tetralin,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-methylthreitol
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/gamma-hexachlorocyclohexane
https://vocabulary.actris.nilu.no/actris_vocab/hydrochloricacid,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/diiodomethane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/trichloroveratrole,http://www.w3.org/2004/02/skos/core#prefLabel,trichloroveratrole
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/camphene
https://vocabulary.actris.nilu.no/actris_vocab/PCB95,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 95
https://vocabulary.actris.nilu.no/actris_vocab/-2E-2-pentene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB198,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/carbonate,http://www.w3.org/2004/02/skos/core#prefLabel,carbonate
https://vocabulary.actris.nilu.no/actris_vocab/2-methyl-3-pentanone,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB123,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/dibenzo-a-hpyrene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/nonanoicacid,http://www.w3.org/2004/02/skos/core#prefLabel,nonanoic acid
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/p-p-DDD
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-4-6-tribromoanisole
https://vocabulary.actris.nilu.no/actris_vocab/2-perfluorodecylethanol,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB63,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 63
https://vocabulary.actris.nilu.no/actris_vocab/hexabromobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/beta-caryophyllene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB146,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 146
https://vocabulary.actris.nilu.no/actris_vocab/PCB48,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/nickel,http://www.w3.org/2004/02/skos/core#prefLabel,nickel
https://vocabulary.actris.nilu.no/actris_vocab/PCB195,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 195
https://vocabulary.actris.nilu.no/actris_vocab/trehalose,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/boron,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/methylamine,http://www.w3.org/2004/02/skos/core#prefLabel,methylamine
https://vocabulary.actris.nilu.no/actris_vocab/-E-2-hexenylacetate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-perfluorohexylethanol
https://vocabulary.actris.nilu.no/actris_vocab/zinc,http://www.w3.org/2004/02/skos/core#prefLabel,zinc
https://vocabulary.actris.nilu.no/actris_vocab/cyclohexane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/methylfuran,http://www.w3.org/2004/02/skos/core#prefLabel,methylfuran
https://vocabulary.actris.nilu.no/actris_vocab/phosphorus,http://www.w3.org/2004/02/skos/core#prefLabel,phosphorus
https://vocabulary.actris.nilu.no/actris_vocab/totalcarbon,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/n-octane
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/icewater
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/benzo-bfluorene
https://vocabulary.actris.nilu.no/actris_vocab/p-cymene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/dibromomethane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/furfural,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/acetophenone
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PBDE156
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/perfluoropropanesulfonicacid
https://vocabulary.actris.nilu.no/actris_vocab/-E-nonachlor,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PBDE206
https://vocabulary.actris.nilu.no/actris_vocab/propionate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/4-methyl-2-pentanone,http://www.w3.org/2004/02/skos/core#prefLabel,4-methyl-2-pentanone
https://vocabulary.actris.nilu.no/actris_vocab/chlorobenzene,http://www.w3.org/2004/02/skos/core#prefLabel,chlorobenzene
https://vocabulary.actris.nilu.no/actris_vocab/PCB133,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 133
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/alpha-methylstyrene
https://vocabulary.actris.nilu.no/actris_vocab/PBDE166,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/1-1-1-3-3-pentafluoropropane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/n-heptane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB98,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 98
https://vocabulary.actris.nilu.no/actris_vocab/heptanal,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/2-methylnaphthalene,http://www.w3.org/2004/02/skos/core#prefLabel,2-methylnaphthalene
https://vocabulary.actris.nilu.no/actris_vocab/3-methylbutanal,http://www.w3.org/2004/02/skos/core#prefLabel,3-methylbutanal
https://vocabulary.actris.nilu.no/actris_vocab/mass69organiccompounds,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/ethylpropionate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/propylenecarbonate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/chlorodifluoromethane,http://www.w3.org/2004/02/skos/core#prefLabel,chlorodifluoromethane
https://vocabulary.actris.nilu.no/actris_vocab/benzo-kfluoranthene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/alpha-phellandrene,http://www.w3.org/2004/02/skos/core#prefLabel,alpha-phellandrene
https://vocabulary.actris.nilu.no/actris_vocab/benzo-cphenanthrene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/sulphate
https://vocabulary.actris.nilu.no/actris_vocab/myo-inositol,http://www.w3.org/2004/02/skos/core#prefLabel,myo-inositol
https://vocabulary.actris.nilu.no/actris_vocab/1-2-4-trichlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/2-methyl-2-pentene,http://www.w3.org/2004/02/skos/core#prefLabel,2-methyl-2-pentene
https://vocabulary.actris.nilu.no/actris_vocab/glycine,http://www.w3.org/2004/02/skos/core#prefLabel,glycine
https://vocabulary.actris.nilu.no/actris_vocab/PCB178,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 178
https://vocabulary.actris.nilu.no/actris_vocab/alpha-endosulfan,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/glucose,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/beta-phellandrene,http://www.w3.org/2004/02/skos/core#prefLabel,beta-phellandrene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB188
https://vocabulary.actris.nilu.no/actris_vocab/1-2-dichlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/oxalylchloride,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/2-2-dimethylpropane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/1-3-5-trimethoxybenzene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/1-2-4-5-tetrachlorobenzene,http://www.w3.org/2004/02/skos/core#prefLabel,"1,2,4,5-tetrachlorobenzene"
https://vocabulary.actris.nilu.no/actris_vocab/2-methyl-3-pentanone,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB123,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB147,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 147
https://vocabulary.actris.nilu.no/actris_vocab/cadmium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/tin,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/drizzledroplet,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/propylvinylether
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-trimethoxybenzene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB50
https://vocabulary.actris.nilu.no/actris_vocab/PBDE66,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/C8-aromatics
https://vocabulary.actris.nilu.no/actris_vocab/1-1-1-3-3-3-hexafluoropropane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/cupressaceaepollen
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/4-methyl-3-penten-2-one
https://vocabulary.actris.nilu.no/actris_vocab/thorium,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/ethyleneglycoldivinylether
https://vocabulary.actris.nilu.no/actris_vocab/trehalose,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/phenanthrene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/propane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PBDE85,http://www.w3.org/2004/02/skos/core#prefLabel,"2,2′,3,4,4′-pentabromodiphenyl ether"
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/fructose
https://vocabulary.actris.nilu.no/actris_vocab/gamma-terpinene,http://www.w3.org/2004/02/skos/core#prefLabel,gamma-terpinene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/trichlorPCB
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-methoxyphenol
https://vocabulary.actris.nilu.no/actris_vocab/fluoranthene,http://www.w3.org/2004/02/skos/core#prefLabel,fluoranthene
https://vocabulary.actris.nilu.no/actris_vocab/PCB95,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/perfluorodecanoicacid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/shape,http://www.w3.org/2004/02/skos/core#prefLabel,shape
https://vocabulary.actris.nilu.no/actris_vocab/2-methylpropylmethacrylate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/methyl3-methyl-2-butenoate,http://www.w3.org/2004/02/skos/core#prefLabel,methyl 3-methyl-2-butenoate
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/n-tridecane
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/3-3-dimethylpentane
https://vocabulary.actris.nilu.no/actris_vocab/-1S-4S-7R-2-2-5-5-8-9-9-10-10-nonachlorobornane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/octachlorodibenzo-p-dioxin,http://www.w3.org/2004/02/skos/core#prefLabel,octachlorodibenzo-p-dioxin
https://vocabulary.actris.nilu.no/actris_vocab/o-tolualdehyde,http://www.w3.org/2004/02/skos/core#prefLabel,o-tolualdehyde
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/C9-aromatics
https://vocabulary.actris.nilu.no/actris_vocab/1-2-dichlorobenzene,http://www.w3.org/2004/02/skos/core#prefLabel,"1,2-dichlorobenzene"
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/glycolaldehyde
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/octachlorodibenzo-p-dioxin
https://vocabulary.actris.nilu.no/actris_vocab/propionate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/trimethylamine,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/trifluoromethane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/sucrose,http://www.w3.org/2004/02/skos/core#prefLabel,sucrose
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/mass61.028organiccompounds
https://vocabulary.actris.nilu.no/actris_vocab/artemisiapollen,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/n-propanol,http://www.w3.org/2004/02/skos/core#prefLabel,n-propanol
https://vocabulary.actris.nilu.no/actris_vocab/mass69organiccompounds,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
